rank,team,situation_order,situation_name,team_play_count,team_sample_quality,coach_dna_score_adjusted,coach_dna_score_raw,tendency_signal_score,efficiency_signal_score,explosiveness_signal_score,stability_signal_score,sample_reliability_score,dropback_rate_delta,rush_rate_delta,shotgun_rate_delta,no_huddle_rate_delta,avg_epa_delta,success_rate_delta,explosive_play_rate_delta,tendency_profile_label,formation_profile_label,tempo_profile_label,efficiency_profile_label
251,TB,3,third_down,227,strong,57.03125,57.03125,53.90625,55.46875,59.375,50.0,100.0,-0.06219999999999992,0.06220000000000003,-0.009800000000000031,-0.03459999999999999,0.0579,0.02949999999999997,0.0050000000000000044,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
252,SEA,20,leading_early_down,391,strong,56.9140625,56.9140625,51.5625,55.46875,81.25,26.5625,100.0,-0.034999999999999976,0.03499999999999992,-0.2686,-0.017200000000000007,-0.0094,0.003599999999999992,0.02789999999999998,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
253,NYG,20,leading_early_down,285,strong,56.89453125,56.89453125,71.875,36.328125,62.5,10.9375,100.0,-0.0398,0.03979999999999995,0.14380000000000004,0.16770000000000002,-0.0264,-0.02699999999999997,0.010699999999999987,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
254,CIN,21,trailing_early_down,453,strong,56.8359375,56.8359375,82.8125,30.46875,25.520833333333332,31.25,100.0,0.08340000000000003,-0.08340000000000003,0.1321,-0.1036,-0.1016,-0.018600000000000005,-0.01150000000000001,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
255,WAS,4,fourth_down,26,thin,56.7890625,75.71875,92.1875,75.0,36.458333333333336,72.65625,55.0,0.2236999999999999,-0.2237,0.1711999999999999,0.6749,0.3523,0.07109999999999994,-0.044,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
256,LAC,3,third_down,250,strong,56.4453125,56.4453125,50.78125,68.75,58.333333333333336,26.5625,100.0,-0.033399999999999985,0.033399999999999985,-0.011299999999999977,-0.0595,0.0721,0.05179999999999996,0.003599999999999992,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
257,LAC,5,short_yardage,109,strong,56.4453125,56.4453125,61.71875,31.25,53.125,78.90625,100.0,-0.07240000000000002,0.07240000000000002,0.018299999999999983,-0.0908,0.024000000000000007,-0.03649999999999998,-0.007999999999999993,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
258,NYG,21,trailing_early_down,409,strong,56.4453125,56.4453125,73.4375,30.46875,32.291666666666664,59.375,100.0,-0.0887,0.0887,0.02429999999999999,0.10430000000000003,-0.0115,-0.0126,-0.01580000000000001,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,faster_than_baseline,close_to_baseline_efficiency
259,KC,5,short_yardage,118,strong,56.40625,56.40625,51.5625,87.5,7.291666666666667,52.34375,100.0,-0.017100000000000004,0.017100000000000004,0.17120000000000002,-0.14730000000000001,0.2505,0.08190000000000008,-0.0567,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
260,ATL,14,trailing,407,strong,56.38671875,56.38671875,39.84375,69.140625,61.979166666666664,68.75,100.0,0.012800000000000034,-0.012799999999999978,0.14849999999999997,0.010899999999999993,0.018799999999999997,0.02799999999999997,0.013399999999999995,close_to_baseline_run_pass_split,more_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
261,GB,5,short_yardage,96,good,56.36953125,62.6328125,42.96875,84.375,94.27083333333333,40.625,80.0,-0.06630000000000003,0.06640000000000001,-0.05299999999999999,0.0024999999999999745,0.16870000000000002,0.0706,0.0657,more_run_heavy_than_baseline,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
262,MIA,7,goal_to_go,57,good,56.36953125,62.6328125,55.46875,76.5625,39.0625,86.71875,80.0,0.06820000000000004,-0.06819999999999998,0.07320000000000004,-0.051,0.3119,0.053200000000000025,-0.0074,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
263,DAL,12,tied,210,strong,56.09375,56.09375,38.28125,75.78125,61.979166666666664,56.25,100.0,-0.014100000000000001,0.014100000000000001,-0.09609999999999996,-0.033499999999999995,0.0544,0.037699999999999956,0.002599999999999991,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
264,HOU,17,trailing_one_score,249,strong,56.0546875,56.0546875,58.59375,31.25,61.458333333333336,76.5625,100.0,-0.034599999999999964,0.03460000000000002,-0.0938,-0.0526,-0.041299999999999996,-0.021600000000000008,0.0068000000000000005,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
265,IND,2,early_down,784,strong,56.0546875,56.0546875,37.5,83.59375,70.83333333333333,26.5625,100.0,0.014900000000000024,-0.014899999999999969,0.04260000000000008,-0.044800000000000006,0.046,0.02779999999999999,0.015600000000000003,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
266,PHI,13,leading,457,strong,56.0546875,56.0546875,61.71875,40.625,46.875,60.9375,100.0,-0.03350000000000003,0.033499999999999974,0.09509999999999996,0.058200000000000016,-0.0030999999999999986,-0.015500000000000014,-0.004399999999999987,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
267,TB,10,one_score,791,strong,56.015625,56.015625,52.34375,50.78125,53.125,67.96875,100.0,-0.04029999999999989,0.0403,-0.05379999999999996,-0.029400000000000003,0.0428,0.005599999999999994,-0.001700000000000007,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
268,PIT,13,leading,381,strong,55.87890625,55.87890625,47.265625,60.9375,49.479166666666664,69.53125,100.0,0.0524,-0.0524,-0.008500000000000063,0.0232,0.06889999999999999,0.032399999999999984,-0.001799999999999996,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,faster_than_baseline,more_efficient_than_baseline
269,PHI,20,leading_early_down,351,strong,55.8203125,55.8203125,55.46875,48.4375,47.916666666666664,65.625,100.0,-0.022299999999999986,0.022299999999999986,0.12539999999999996,0.09430000000000001,-0.0060999999999999995,-0.0017999999999999683,-0.0021000000000000185,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
270,BUF,9,two_minute_game,51,good,55.80703125,62.0078125,64.0625,67.96875,56.25,37.5,80.0,-0.13279999999999992,0.13280000000000003,-0.18980000000000008,-0.015699999999999992,0.1411,0.05680000000000002,0.01050000000000001,more_run_heavy_than_baseline,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
271,CIN,18,trailing_two_plus_scores,258,strong,55.76171875,55.76171875,62.5,44.921875,53.125,34.375,100.0,0.040099999999999913,-0.040100000000000025,0.11330000000000007,-0.11729999999999999,-0.058300000000000005,0.0016999999999999793,0.007099999999999995,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
272,LAC,8,two_minute_half,125,strong,55.76171875,55.76171875,38.28125,75.390625,55.208333333333336,64.0625,100.0,-0.05489999999999995,0.054900000000000004,-0.013800000000000034,-0.02739999999999998,0.15739999999999998,0.03290000000000004,0.008900000000000019,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
273,PHI,19,tied_early_down,168,strong,55.703125,55.703125,58.59375,49.21875,39.583333333333336,60.9375,100.0,0.013600000000000001,-0.013600000000000056,0.13219999999999998,0.1484,0.01,-0.013200000000000045,-0.015399999999999997,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
274,IND,4,fourth_down,27,thin,55.6904296875,74.25390625,89.0625,75.390625,34.375,74.21875,55.0,-0.25210000000000005,0.25210000000000005,-0.15650000000000008,-0.0943,0.35780000000000006,0.12239999999999995,-0.046799999999999994,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
275,GB,11,neutral_early_down,478,strong,55.546875,55.546875,49.21875,52.34375,64.58333333333333,56.25,100.0,-0.04029999999999995,0.04030000000000006,-0.0675,-0.035300000000000005,0.0758,0.019100000000000006,0.010499999999999982,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
276,TB,12,tied,215,strong,55.546875,55.546875,42.1875,56.25,64.58333333333333,78.125,100.0,-0.026600000000000068,0.026600000000000013,-0.08609999999999995,-0.025099999999999997,0.053399999999999996,-0.0014000000000000123,0.0041999999999999815,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
277,NYG,3,third_down,223,strong,55.3515625,55.3515625,31.25,61.71875,79.6875,89.0625,100.0,-0.02739999999999998,0.027400000000000035,0.015000000000000013,0.0022000000000000075,0.13470000000000001,0.006299999999999972,0.025499999999999995,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,more_efficient_than_baseline
278,GB,20,leading_early_down,300,strong,55.2734375,55.2734375,35.9375,67.96875,76.04166666666667,57.03125,100.0,-0.0368,0.036799999999999944,-0.025499999999999967,-0.024200000000000006,0.1058,0.026500000000000024,0.02679999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
279,IND,14,trailing,435,strong,55.2734375,55.2734375,50.0,67.96875,50.0,32.8125,100.0,-0.04239999999999999,0.04239999999999999,0.010099999999999998,-0.0586,0.0248,0.030299999999999994,0.0063,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
280,SEA,7,goal_to_go,70,good,55.226953125,61.36328125,63.671875,46.09375,81.25,50.0,80.0,-0.06140000000000001,0.06140000000000001,-0.2681,-0.043199999999999995,0.0187,-0.0237,0.0212,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
281,KC,16,leading_two_plus_scores,129,strong,55.201612903225815,55.201612903225815,45.16129032258065,68.5483870967742,47.31182795698925,56.45161290322581,100.0,-0.006699999999999984,0.006700000000000039,0.1815,-0.0508,0.0836,0.02400000000000002,-0.013500000000000012,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
282,BUF,5,short_yardage,128,strong,55.078125,55.078125,46.875,64.0625,60.416666666666664,39.0625,100.0,-0.042899999999999994,0.04290000000000005,-0.2041,0.023299999999999987,0.00470000000000001,0.028900000000000037,0.0031999999999999945,close_to_baseline_run_pass_split,less_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
283,GB,13,leading,389,strong,55.078125,55.078125,25.78125,75.78125,90.625,59.375,100.0,-0.02839999999999998,0.02839999999999998,-0.036800000000000055,-0.006999999999999999,0.10650000000000001,0.030700000000000005,0.034,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,more_efficient_than_baseline
284,CAR,13,leading,169,strong,55.0,55.0,84.375,14.0625,11.458333333333334,67.96875,100.0,-0.10160000000000002,0.10160000000000002,-0.11509999999999998,-0.0509,-0.143,-0.04820000000000002,-0.04689999999999998,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
285,NYG,14,trailing,554,strong,54.9609375,54.9609375,67.96875,28.125,38.541666666666664,65.625,100.0,-0.07489999999999997,0.07490000000000002,0.03079999999999994,0.06079999999999999,0.002999999999999999,-0.015800000000000036,-0.012499999999999997,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,faster_than_baseline,close_to_baseline_efficiency
286,SF,2,early_down,829,strong,54.921875,54.921875,44.53125,72.65625,44.791666666666664,50.0,100.0,-0.007099999999999995,0.007099999999999995,-0.17919999999999997,-0.0664,0.030200000000000005,0.0353,-0.008099999999999996,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
287,GB,17,trailing_one_score,291,strong,54.90234375,54.90234375,25.0,77.734375,78.125,75.0,100.0,-0.02290000000000003,0.022899999999999976,-0.01870000000000005,-0.001700000000000007,0.14229999999999998,0.041800000000000004,0.02429999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,more_efficient_than_baseline
288,SF,15,leading_one_score,272,strong,54.84375,54.84375,45.3125,76.5625,22.916666666666668,68.75,100.0,0.01739999999999997,-0.01739999999999997,-0.10360000000000003,-0.0382,0.11829999999999999,0.031799999999999995,-0.02439999999999999,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
289,ATL,5,short_yardage,96,good,54.805078125,60.89453125,55.46875,49.609375,90.10416666666667,60.15625,80.0,-0.09760000000000002,0.09760000000000002,0.07199999999999995,0.012899999999999995,-0.0765,-0.012799999999999923,0.04479999999999999,more_run_heavy_than_baseline,more_shotgun_than_baseline,close_to_baseline_tempo,less_efficient_than_baseline
290,SEA,15,leading_one_score,207,strong,54.8046875,54.8046875,61.71875,42.1875,57.291666666666664,28.90625,100.0,-0.03170000000000006,0.031700000000000006,-0.25179999999999997,-0.0412,-0.0279,-0.02679999999999999,0.015100000000000002,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
291,CHI,15,leading_one_score,241,strong,54.78515625,54.78515625,45.3125,48.828125,67.70833333333333,70.3125,100.0,-0.011299999999999977,0.011300000000000032,-0.20179999999999998,-0.046,0.028499999999999998,-0.008700000000000041,0.01880000000000001,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
292,CHI,6,red_zone,174,strong,54.7265625,54.7265625,57.8125,49.21875,44.791666666666664,46.875,100.0,-0.05460000000000004,0.05459999999999998,-0.18190000000000006,-0.031299999999999994,0.0315,0.02589999999999998,-0.005200000000000003,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
293,DET,5,short_yardage,105,strong,54.7265625,54.7265625,50.0,50.78125,55.208333333333336,62.5,100.0,0.042899999999999994,-0.04289999999999994,-0.1417,-0.07850000000000001,0.08070000000000001,0.02290000000000003,0.004600000000000007,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
294,MIN,15,leading_one_score,178,strong,54.6875,54.6875,70.3125,32.8125,54.166666666666664,17.1875,100.0,-0.05660000000000004,0.056599999999999984,-0.1905,-0.041299999999999996,-0.0713,-0.040200000000000014,0.005700000000000011,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
295,PHI,17,trailing_one_score,248,strong,54.6875,54.6875,48.4375,48.4375,66.66666666666667,57.8125,100.0,-0.0121,0.0121,0.10629999999999995,0.1694,0.0161,0.008299999999999974,0.011399999999999993,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
296,SF,17,trailing_one_score,209,strong,54.6875,54.6875,52.34375,60.15625,48.958333333333336,37.5,100.0,0.020399999999999974,-0.02040000000000003,-0.15170000000000006,-0.0665,0.0543,0.05349999999999999,0.0050000000000000044,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
297,CHI,9,two_minute_game,59,good,54.646875,60.71875,53.125,67.1875,60.9375,68.75,80.0,-0.0716,0.0716,-0.1563,-0.054000000000000006,0.1254,0.029500000000000026,0.0257,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
298,DEN,9,two_minute_game,34,thin,54.533203125,72.7109375,88.28125,53.125,60.416666666666664,78.90625,55.0,-0.18179999999999996,0.18180000000000002,-0.25850000000000006,-0.11380000000000001,0.015300000000000001,-0.011799999999999977,0.020300000000000012,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
299,DEN,21,trailing_early_down,328,strong,54.4921875,54.4921875,28.125,80.46875,47.916666666666664,95.3125,100.0,0.013800000000000034,-0.013800000000000034,-0.023900000000000032,0.014600000000000002,0.1481,0.010199999999999987,0.0033999999999999864,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,more_efficient_than_baseline
300,IND,19,tied_early_down,135,strong,54.453125,54.453125,35.9375,79.6875,80.20833333333333,13.28125,100.0,0.04239999999999994,-0.04240000000000005,0.0015000000000000568,-0.0274,0.019,0.03969999999999996,0.019600000000000006,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
